"1999/00","157539","G500",2,"S"
"1999/00","157543","F800",1,"E"
"1999/00","160021","F800",1,"E"
"1999/00","160097","G500",1,"E"
"1999/00","160461","F800",1,"E"
"1999/00","160652","G500",1,"W"
"1999/00","160683","F800",1,"E"
"1999/00","160743","F800",1,"E"
"1999/00","160843","F800",1,"E"
"1999/00","160952","F800",1,"E"
"1999/00","161129","F800",1,"E"
"1999/00","161155","G500",1,"E"
"1999/00","161185","F800",1,"E"
"1999/00","161310","G500",1,"E"
"1999/00","161393","G500",1,"E"
"1999/00","161424","F800",1,"E"
"1999/00","161475","F800",1,"E"
"1999/00","161480","F800",1,"E"
"1999/00","161481","F800",1,"E"
"1999/00","161520","F800",1,"E"
"1999/00","161578","F800",1,"E"
"1999/00","161611","F800",1,"E"
"1999/00","161735","F800",1,"E"
"1999/00","161745","F800",1,"E"
"1999/00","161786","F800",1,"E"
"1999/00","161837","F800",1,"E"
"1999/00","161909","F800",1,"E"
"1999/00","162064","F800",1,"E"
"1999/00","162085","F800",1,"E"
"1999/00","162086","G500",1,"E"
"1999/00","162109","G500",1,"E"
"1999/00","162146","F800",1,"E"
"1999/00","162175","F800",1,"E"
"1999/00","162397","G500",1,"S"
"1999/00","162410","F800",1,"E"
"1999/00","162459","F800",1,"E"
"1999/00","162486","F800",1,"E"
"1999/00","162506","F800",1,"E"
"1999/00","162613","G500",1,"E"
"1999/00","162640","G500",1,"E"
"1999/00","162645","G500",1,"W"
"1999/00","162647","G500",1,"W"
"1999/00","162693","G500",1,"W"
"1999/00","162696","F800",1,"E"
"1999/00","162757","G500",1,"E"
"1999/00","162799","F800",1,"E"
"1999/00","162866","F800",1,"E"
"1999/00","163031","G500",1,"E"
"1999/00","163047","G500",1,"W"
"1999/00","163119","R2G5",1,"E"
"1999/00","163177","F800",1,"E"
"1999/00","163228","F800",1,"E"
"1999/00","163234","F1G5",1,"E"
"1999/00","163363","F800",1,"E"
"1999/00","163419","G500",1,"E"
"1999/00","163423","F800",1,"E"
"1999/00","163455","G500",1,"E"
"1999/00","163809","F800",1,"E"
"1999/00","163889","F800",1,"E"
"1999/00","164102","G500",1,"W"
"1999/00","164136","F800",1,"E"
"1999/00","164379","F800",1,"E"
"1999/00","164417","G500",1,"E"
"1999/00","164458","F800",1,"E"
"1999/00","164608","F800",1,"E"
"1999/00","164631","F800",1,"E"
"1999/00","164669","F800",1,"E"
"1999/00","164936","F800",1,"E"
"1999/00","164998","F800",1,"E"
"1999/00","165038","F800",1,"E"
"1999/00","165168","F800",1,"E"
"1999/00","165317","F800",1,"E"
"1999/00","165334","F800",1,"E"
"1999/00","165369","F800",1,"E"
"1999/00","165430","G500",1,"E"
"1999/00","165499","F800",1,"E"
"1999/00","165519","F800",1,"E"
"1999/00","165630","F800",1,"E"
"1999/00","165703","F800",1,"E"
"1999/00","165807","G500",1,"E"
"1999/00","165817","G500",1,"E"
"1999/00","165819","F800",1,"E"
"1999/00","165827","F800",1,"E"
"1999/00","165868","G500",1,"E"
"1999/00","165887","F800",1,"E"
"1999/00","165896","F800",1,"E"
"1999/00","165913","F800",1,"E"
"1999/00","166034","F1G5",1,"S"
"1999/00","166166","G500",1,"E"
"1999/00","166262","G5R2",1,"S"
"1999/00","166277","F800",1,"E"
"1999/00","166296","G500",1,"E"
"1999/00","166410","F800",1,"E"
"1999/00","166557","G500",1,"W"
"1999/00","166616","F800",1,"E"
"1999/00","166911","G500",1,"E"
"1999/00","166993","F800",1,"E"
"1999/00","167165","G500",1,"E"
"1999/00","167214","G500",1,"E"
"1999/00","167351","G500",1,"E"
"1999/00","167390","F800",1,"E"
"1999/00","167431","G500",1,"E"
"1999/00","167433","G500",1,"E"
"1999/00","167690","F800",1,"E"
"1999/00","167706","G500",1,"W"
"1999/00","167946","F800",1,"E"
"1999/00","168043","G500",1,"E"
"1999/00","168046","G500",1,"E"
"1999/00","168089","G500",1,"E"
"1999/00","168115","G500",1,"W"
"1999/00","168147","G500",1,"W"
