"1996/97","140760","GEG106"
"1996/97","140760","GEG107"
"1996/97","140760","GEG108"
"1996/97","140760","GEL101"
"1996/97","140760","GEL103"
"1996/97","140792","GEG101"
"1996/97","140792","GEG102"
"1996/97","140792","GEG103"
"1996/97","140792","GEG104"
"1996/97","140792","GEG105"
"1996/97","140792","GEG106"
"1996/97","140792","GEG107"
"1996/97","140792","GEG108"
"1996/97","140797","GEG101"
"1996/97","140797","GEG102"
"1996/97","140797","GEG103"
"1996/97","140797","GEG104"
"1996/97","140797","GEG105"
"1996/97","140797","GEG106"
"1996/97","140797","GEG107"
"1996/97","140797","GEG108"
"1996/97","140797","GEL101"
"1996/97","140797","GEL102"
"1996/97","140797","GEL103"
"1996/97","140797","GEL104"
"1996/97","140826","GEG101"
"1996/97","140826","GEG102"
"1996/97","140826","GEG103"
"1996/97","140826","GEG104"
"1996/97","140826","GEG105"
"1996/97","140826","GEG106"
"1996/97","140826","GEG107"
"1996/97","140826","GEG108"
"1996/97","140826","GEL101"
"1996/97","140826","GEL102"
"1996/97","140826","GEL103"
"1996/97","140826","GEL104"
"1996/97","140837","GEG101"
"1996/97","140837","GEG102"
"1996/97","140837","GEG103"
"1996/97","140837","GEG104"
"1996/97","140837","GEG105"
"1996/97","140837","GEG106"
"1996/97","140837","GEG107"
"1996/97","140837","GEG108"
"1996/97","140841","GEG101"
"1996/97","140841","GEG102"
"1996/97","140841","GEG103"
"1996/97","140841","GEG104"
"1996/97","140841","GEG105"
"1996/97","140841","GEG106"
"1996/97","140841","GEG107"
"1996/97","140841","GEG108"
"1996/97","140841","GEL101"
"1996/97","140841","GEL102"
"1996/97","140841","GEL103"
"1996/97","140841","GEL104"
"1996/97","140851","GEG101"
"1996/97","140851","GEG102"
"1996/97","140851","GEG103"
"1996/97","140851","GEG104"
"1996/97","140851","GEG105"
"1996/97","140851","GEG106"
"1996/97","140851","GEG107"
"1996/97","140851","GEG108"
"1996/97","140851","GEL101"
"1996/97","140851","GEL103"
"1996/97","140872","GEG101"
"1996/97","140872","GEG102"
"1996/97","140872","GEG103"
"1996/97","140872","GEG104"
"1996/97","140872","GEG105"
"1996/97","140872","GEG106"
"1996/97","140872","GEG107"
"1996/97","140872","GEG108"
"1996/97","140872","GEL101"
"1996/97","140872","GEL103"
"1996/97","140880","GEG101"
"1996/97","140880","GEG102"
"1996/97","140880","GEG103"
"1996/97","140880","GEG104"
"1996/97","140880","GEG105"
"1996/97","140880","GEG106"
"1996/97","140880","GEG107"
"1996/97","140880","GEG108"
"1996/97","140880","GEL101"
"1996/97","140880","GEL102"
"1996/97","140880","GEL103"
"1996/97","140880","GEL104"
"1996/97","140910","GEG101"
"1996/97","140910","GEG102"
"1996/97","140910","GEG103"
"1996/97","140910","GEG104"
"1996/97","140910","GEG105"
"1996/97","140910","GEG106"
"1996/97","140910","GEG107"
"1996/97","140910","GEG108"
"1996/97","140910","GEL101"
"1996/97","140910","GEL102"
"1996/97","140910","GEL103"
"1996/97","140910","GEL104"
"1996/97","140927","GEG101"
"1996/97","140927","GEG102"
"1996/97","140927","GEG103"
"1996/97","140927","GEG104"
"1996/97","140927","GEG105"
"1996/97","140927","GEG106"
"1996/97","140927","GEG107"
"1996/97","140927","GEG108"
"1996/97","140927","GEL101"
"1996/97","140927","GEL102"
"1996/97","140927","GEL103"
"1996/97","140927","GEL104"
"1996/97","140977","GEG101"
"1996/97","140977","GEG102"
"1996/97","140977","GEG103"
"1996/97","140977","GEG104"
"1996/97","140977","GEG105"
"1996/97","140977","GEG106"
"1996/97","140977","GEG107"
"1996/97","140977","GEG108"
"1996/97","140977","GEL101"
"1996/97","140977","GEL103"
"1996/97","141021","GEG101"
"1996/97","141021","GEG102"
"1996/97","141021","GEG103"
"1996/97","141021","GEG104"
"1996/97","141021","GEG105"
"1996/97","141021","GEG106"
"1996/97","141021","GEG107"
"1996/97","141021","GEG108"
"1996/97","141021","GEL101"
"1996/97","141021","GEL102"
"1996/97","141021","GEL103"
"1996/97","141021","GEL104"
"1996/97","141064","GEG101"
"1996/97","141064","GEG102"
"1996/97","141064","GEG103"
"1996/97","141064","GEG104"
"1996/97","141064","GEG105"
"1996/97","141064","GEG106"
"1996/97","141064","GEG107"
"1996/97","141064","GEG108"
"1996/97","141114","GEG101"
"1996/97","141114","GEG102"
"1996/97","141114","GEG103"
"1996/97","141114","GEG104"
"1996/97","141114","GEG105"
"1996/97","141114","GEG106"
"1996/97","141114","GEG107"
"1996/97","141114","GEG108"
"1996/97","141114","GEL101"
"1996/97","141114","GEL102"
"1996/97","141114","GEL103"
"1996/97","141114","GEL104"
"1996/97","141125","GEG101"
"1996/97","141125","GEG102"
"1996/97","141125","GEG103"
"1996/97","141125","GEG104"
"1996/97","141125","GEG105"
"1996/97","141125","GEG106"
"1996/97","141125","GEG107"
"1996/97","141125","GEG108"
"1996/97","141131","BI-103"
"1996/97","141131","BI-105"
"1996/97","141131","BI-106"
"1996/97","141131","BI-107"
"1996/97","141131","GEG101"
"1996/97","141131","GEG102"
"1996/97","141131","GEG103"
"1996/97","141131","GEG104"
"1996/97","141131","GEG105"
"1996/97","141131","GEG106"
"1996/97","141131","GEG107"
"1996/97","141131","GEG108"
"1996/97","141174","GEG101"
"1996/97","141174","GEG102"
"1996/97","141174","GEG103"
"1996/97","141174","GEG104"
"1996/97","141174","GEG105"
"1996/97","141174","GEG106"
"1996/97","141174","GEG107"
"1996/97","141174","GEG108"
"1996/97","141182","GEG101"
"1996/97","141182","GEG102"
"1996/97","141182","GEG103"
"1996/97","141182","GEG104"
"1996/97","141182","GEG105"
"1996/97","141182","GEG106"
"1996/97","141182","GEG107"
"1996/97","141182","GEG108"
"1996/97","141182","GEL101"
"1996/97","141182","GEL103"
"1996/97","141208","FR-101"
"1996/97","141208","FR-102"
"1996/97","141208","GEG101"
"1996/97","141208","GEG102"
"1996/97","141208","GEG103"
"1996/97","141208","GEG104"
"1996/97","141208","GEG105"
"1996/97","141208","GEG106"
"1996/97","141208","GEG107"
"1996/97","141208","GEG108"
"1996/97","141208","GEL101"
"1996/97","141208","GEL103"
"1996/97","141212","GEG101"
"1996/97","141212","GEG102"
"1996/97","141212","GEG103"
"1996/97","141212","GEG104"
"1996/97","141212","GEG105"
"1996/97","141212","GEG106"
"1996/97","141212","GEG107"
"1996/97","141212","GEG108"
"1996/97","141212","GEL101"
"1996/97","141212","GEL102"
"1996/97","141212","GEL103"
"1996/97","141212","GEL104"
"1996/97","141213","GEG101"
"1996/97","141213","GEG102"
"1996/97","141213","GEG103"
"1996/97","141213","GEG104"
"1996/97","141213","GEG105"
"1996/97","141213","GEG106"
"1996/97","141213","GEG107"
"1996/97","141213","GEG108"
"1996/97","141213","GEL101"
"1996/97","141213","GEL102"
"1996/97","141213","GEL103"
"1996/97","141213","GEL104"
"1996/97","141249","GEG101"
"1996/97","141249","GEG102"
"1996/97","141249","GEG103"
"1996/97","141249","GEG104"
"1996/97","141249","GEG105"
"1996/97","141249","GEG106"
"1996/97","141249","GEG107"
"1996/97","141249","GEG108"
"1996/97","141249","GEL101"
"1996/97","141249","GEL102"
"1996/97","141249","GEL103"
"1996/97","141249","GEL104"
"1996/97","141279","GEG101"
"1996/97","141279","GEG102"
"1996/97","141279","GEG103"
"1996/97","141279","GEG104"
"1996/97","141279","GEG105"
"1996/97","141279","GEG106"
"1996/97","141279","GEG107"
"1996/97","141279","GEG108"
"1996/97","141279","HSS111"
"1996/97","141279","HSS112"
"1996/97","141291","GEG101"
"1996/97","141291","GEG102"
"1996/97","141291","GEG103"
"1996/97","141291","GEG104"
"1996/97","141291","GEG105"
"1996/97","141291","GEG106"
"1996/97","141291","GEG107"
"1996/97","141291","GEG108"
"1996/97","141291","GEL101"
"1996/97","141291","GEL102"
"1996/97","141291","GEL103"
"1996/97","141291","GEL104"
"1996/97","141296","GEG101"
"1996/97","141296","GEG102"
"1996/97","141296","GEG103"
"1996/97","141296","GEG104"
"1996/97","141296","GEG105"
